#       # k              E            BS weight       TS weight
      2.0277171      0.9439611       0.0163936       0.0203091
      2.0708600      0.9941943       0.0161572       0.0196983
      2.1140029      1.0415789       0.0159401       0.0191721
      2.1571458      1.0856169       0.0157451       0.0187230
      2.2002887      1.1259054       0.0155731       0.0183429
      2.2434316      1.1621161       0.0154241       0.0180242
      2.2865746      1.1939813       0.0152974       0.0177602
      2.3297175      1.2212828       0.0151921       0.0175455
      2.3728604      1.2438453       0.0151073       0.0173756
      2.4160033      1.2615312       0.0150422       0.0172469
      2.4591462      1.2742362       0.0149962       0.0171568
      2.5022891      1.2818879       0.0149688       0.0171034
      2.5454321      1.2844432       0.0149597       0.0170857
 
      0.0000000      1.3277047       0.0167750       0.0189143
      0.0431429      1.3251713       0.0167836       0.0189308
      0.0862858      1.3175855       0.0168093       0.0189809
      0.1294287      1.3049908       0.0168523       0.0190652
      0.1725717      1.2874612       0.0169131       0.0191852
      0.2157146      1.2651019       0.0169918       0.0193430
      0.2588575      1.2380527       0.0170891       0.0195412
      0.3020004      1.2064907       0.0172052       0.0197832
      0.3451433      1.1706361       0.0173404       0.0200728
      0.3882862      1.1307584       0.0174946       0.0204145
      0.4314292      1.0871865       0.0176667       0.0208127
      0.4745721      1.0403221       0.0178545       0.0212717
      0.5177150      0.9906579       0.0180536       0.0217938
      0.5608579      0.9388041       0.0182557       0.0223770
      0.6040008      0.8855239       0.0184465       0.0230107
      0.6471437      0.8317825       0.0186024       0.0236669
      0.6902867      0.7788117       0.0186853       0.0242866
      0.7334296      0.7281884       0.0186373       0.0247580
      0.7765725      0.6819164       0.0183767       0.0248905
      0.8197154      0.6424752       0.0178022       0.0244022
      0.8628583      0.6127579       0.0168183       0.0229688
      0.9060012      0.5957863       0.0153895       0.0203950
      0.9491442      0.5941354       0.0136050       0.0168656
      0.9922871      0.6092221       0.0116887       0.0130122
      1.0354300      0.6408757       0.0099101       0.0095873
      1.0785729      0.6875156       0.0084596       0.0070386
      1.1217158      0.7467779       0.0073966       0.0054056
      1.1648587      0.8161520       0.0066837       0.0044980
      1.2080017      0.8933628       0.0062439       0.0040824
      1.2511446      0.9765043       0.0059995       0.0039702
      1.2942875      0.9765043       0.0059995       0.0039702
      1.3374304      0.8933628       0.0062439       0.0040824
      1.3805733      0.8161520       0.0066837       0.0044980
      1.4237162      0.7467779       0.0073966       0.0054056
      1.4668592      0.6875156       0.0084596       0.0070386
      1.5100021      0.6408757       0.0099101       0.0095873
      1.5531450      0.6092221       0.0116887       0.0130122
      1.5962879      0.5941354       0.0136050       0.0168656
      1.6394308      0.5957863       0.0153895       0.0203950
      1.6825737      0.6127579       0.0168183       0.0229688
      1.7257167      0.6424752       0.0178022       0.0244022
      1.7688596      0.6819164       0.0183767       0.0248905
      1.8120025      0.7281884       0.0186373       0.0247580
      1.8551454      0.7788117       0.0186853       0.0242866
      1.8982883      0.8317825       0.0186024       0.0236669
      1.9414312      0.8855239       0.0184465       0.0230107
      1.9845741      0.9388041       0.0182557       0.0223770
      2.0277171      0.9906579       0.0180536       0.0217938
      2.0708600      1.0403221       0.0178545       0.0212717
      2.1140029      1.0871865       0.0176667       0.0208127
      2.1571458      1.1307584       0.0174946       0.0204145
      2.2002887      1.1706361       0.0173404       0.0200728
      2.2434316      1.2064907       0.0172052       0.0197832
      2.2865746      1.2380527       0.0170891       0.0195412
      2.3297175      1.2651019       0.0169918       0.0193430
      2.3728604      1.2874612       0.0169131       0.0191852
      2.4160033      1.3049908       0.0168523       0.0190652
      2.4591462      1.3175855       0.0168093       0.0189809
      2.5022891      1.3251713       0.0167836       0.0189308
      2.5454321      1.3277047       0.0167750       0.0189143
 
      0.0000000      1.3727725       0.0185218       0.0206252
      0.0431429      1.3702585       0.0185295       0.0206403
      0.0862858      1.3627311       0.0185528       0.0206858
      0.1294287      1.3502344       0.0185917       0.0207622
      0.1725717      1.3328426       0.0186464       0.0208707
      0.2157146      1.3106623       0.0187169       0.0210127
      0.2588575      1.2838339       0.0188035       0.0211901
      0.3020004      1.2525357       0.0189059       0.0214050
      0.3451433      1.2169883       0.0190238       0.0216598
      0.3882862      1.1774614       0.0191563       0.0219570
      0.4314292      1.1342822       0.0193015       0.0222985
      0.4745721      1.0878487       0.0194561       0.0226852
      0.5177150      1.0386455       0.0196145       0.0231153
      0.5608579      0.9872677       0.0197671       0.0235820
      0.6040008      0.9344520       0.0198988       0.0240695
      0.6471437      0.8811186       0.0199860       0.0245458
      0.6902867      0.8284255       0.0199925       0.0249523
      0.7334296      0.7778331       0.0198661       0.0251881
      0.7765725      0.7311704       0.0195358       0.0250942
      0.8197154      0.6906747       0.0189168       0.0244493
      0.8628583      0.6589500       0.0179302       0.0230084
      0.9060012      0.6387596       0.0165446       0.0206217
      0.9491442      0.6325934       0.0148263       0.0174094
      0.9922871      0.6420853       0.0129562       0.0138389
      1.0354300      0.6675612       0.0111726       0.0105366
      1.0785729      0.7080168       0.0096696       0.0079581
      1.1217158      0.7615308       0.0085333       0.0062286
      1.1648587      0.8258218       0.0077515       0.0052296
      1.2080017      0.8986694       0.0072605       0.0047576
      1.2511446      0.9781221       0.0069851       0.0046256
      1.2942875      0.9781221       0.0069851       0.0046256
      1.3374304      0.8986694       0.0072605       0.0047576
      1.3805733      0.8258218       0.0077515       0.0052296
      1.4237162      0.7615308       0.0085333       0.0062286
      1.4668592      0.7080168       0.0096696       0.0079581
      1.5100021      0.6675612       0.0111726       0.0105366
      1.5531450      0.6420853       0.0129562       0.0138389
      1.5962879      0.6325934       0.0148263       0.0174094
      1.6394308      0.6387596       0.0165446       0.0206217
      1.6825737      0.6589500       0.0179302       0.0230084
      1.7257167      0.6906747       0.0189168       0.0244493
      1.7688596      0.7311704       0.0195358       0.0250942
      1.8120025      0.7778331       0.0198661       0.0251881
      1.8551454      0.8284255       0.0199925       0.0249523
      1.8982883      0.8811186       0.0199860       0.0245458
      1.9414312      0.9344520       0.0198988       0.0240695
      1.9845741      0.9872677       0.0197671       0.0235820
      2.0277171      1.0386455       0.0196145       0.0231153
      2.0708600      1.0878487       0.0194561       0.0226852
      2.1140029      1.1342822       0.0193015       0.0222985
      2.1571458      1.1774614       0.0191563       0.0219570
      2.2002887      1.2169883       0.0190238       0.0216598
      2.2434316      1.2525357       0.0189059       0.0214050
      2.2865746      1.2838339       0.0188035       0.0211901
      2.3297175      1.3106623       0.0187169       0.0210127
      2.3728604      1.3328426       0.0186464       0.0208707
      2.4160033      1.3502344       0.0185917       0.0207622
      2.4591462      1.3627311       0.0185528       0.0206858
      2.5022891      1.3702585       0.0185295       0.0206403
      2.5454321      1.3727725       0.0185218       0.0206252
 
      0.0000000      1.4193679       0.0201841       0.0222091
      0.0431429      1.4168707       0.0201909       0.0222224
      0.0862858      1.4093938       0.0202112       0.0222625
      0.1294287      1.3969815       0.0202451       0.0223297
      0.1725717      1.3797084       0.0202924       0.0224248
      0.2157146      1.3576812       0.0203532       0.0225486
      0.2588575      1.3310407       0.0204271       0.0227023
      0.3020004      1.2999653       0.0205136       0.0228869
      0.3451433      1.2646749       0.0206119       0.0231037
      0.3882862      1.2254376       0.0207204       0.0233533
      0.4314292      1.1825778       0.0208364       0.0236356
      0.4745721      1.1364872       0.0209559       0.0239489
      0.5177150      1.0876405       0.0210723       0.0242883
      0.5608579      1.0366155       0.0211754       0.0246438
      0.6040008      0.9841209       0.0212498       0.0249966
      0.6471437      0.9310323       0.0212724       0.0253132
      0.6902867      0.8784380       0.0212097       0.0255379
      0.7334296      0.8276930       0.0210148       0.0255813
      0.7765725      0.7804736       0.0206265       0.0253110
      0.8197154      0.7388117       0.0199732       0.0245510
      0.8628583      0.7050685       0.0189897       0.0231127
      0.9060012      0.6817836       0.0176479       0.0208787
      0.9491442      0.6713480       0.0159972       0.0179284
      0.9922871      0.6755305       0.0141837       0.0146115
      1.0354300      0.6950399       0.0124152       0.0114451
      1.0785729      0.7293758       0.0108815       0.0088680
      1.1217158      0.7770597       0.0096881       0.0070652
      1.1648587      0.8360846       0.0088466       0.0059843
      1.2080017      0.9043367       0.0083086       0.0054572
      1.2511446      0.9798579       0.0080039       0.0053043
      1.2942875      0.9798579       0.0080039       0.0053043
      1.3374304      0.9043367       0.0083086       0.0054572
      1.3805733      0.8360846       0.0088466       0.0059843
      1.4237162      0.7770597       0.0096881       0.0070652
      1.4668592      0.7293758       0.0108815       0.0088680
      1.5100021      0.6950399       0.0124152       0.0114451
      1.5531450      0.6755305       0.0141837       0.0146115
      1.5962879      0.6713480       0.0159972       0.0179284
      1.6394308      0.6817836       0.0176479       0.0208787
      1.6825737      0.7050685       0.0189897       0.0231127
      1.7257167      0.7388117       0.0199732       0.0245510
      1.7688596      0.7804736       0.0206265       0.0253110
      1.8120025      0.8276930       0.0210148       0.0255813
      1.8551454      0.8784380       0.0212097       0.0255379
      1.8982883      0.9310323       0.0212724       0.0253132
      1.9414312      0.9841209       0.0212498       0.0249966
      1.9845741      1.0366155       0.0211754       0.0246438
      2.0277171      1.0876405       0.0210723       0.0242883
      2.0708600      1.1364872       0.0209559       0.0239489
      2.1140029      1.1825778       0.0208364       0.0236356
      2.1571458      1.2254376       0.0207204       0.0233533
      2.2002887      1.2646749       0.0206119       0.0231037
      2.2434316      1.2999653       0.0205136       0.0228869
      2.2865746      1.3310407       0.0204271       0.0227023
      2.3297175      1.3576812       0.0203532       0.0225486
      2.3728604      1.3797084       0.0202924       0.0224248
      2.4160033      1.3969815       0.0202451       0.0223297
      2.4591462      1.4093938       0.0202112       0.0222625
      2.5022891      1.4168707       0.0201909       0.0222224
      2.5454321      1.4193679       0.0201841       0.0222091
 
      0.0000000      1.4672334       0.0217498       0.0236608
      0.0431429      1.4647503       0.0217554       0.0236722
      0.0862858      1.4573158       0.0217724       0.0237063
      0.1294287      1.4449740       0.0218006       0.0237634
      0.1725717      1.4277998       0.0218398       0.0238439
      0.2157146      1.4058995       0.0218898       0.0239481
      0.2588575      1.3794137       0.0219499       0.0240766
      0.3020004      1.3485197       0.0220193       0.0242295
      0.3451433      1.3134363       0.0220967       0.0244069
      0.3882862      1.2744286       0.0221800       0.0246081
      0.4314292      1.2318166       0.0222660       0.0248314
      0.4745721      1.1859847       0.0223500       0.0250730
      0.5177150      1.1373956       0.0224249       0.0253261
      0.5608579      1.0866088       0.0224802       0.0255784
      0.6040008      1.0343045       0.0225006       0.0258098
      0.6471437      0.9813150       0.0224642       0.0259870
      0.6902867      0.9286635       0.0223401       0.0260583
      0.7334296      0.8776099       0.0220866       0.0259454
      0.7765725      0.8296966       0.0216508       0.0255376
      0.8197154      0.7867798       0.0209724       0.0246936
      0.8628583      0.7510139       0.0199967       0.0232655
      0.9060012      0.7247432       0.0186989       0.0211597
      0.9491442      0.7102532       0.0171158       0.0184290
      0.9922871      0.7093879       0.0153654       0.0153383
      1.0354300      0.7231468       0.0136274       0.0123129
      1.0785729      0.7514605       0.0120820       0.0097613
      1.1217158      0.7932758       0.0108473       0.0079063
      1.1648587      0.8468902       0.0099561       0.0067537
      1.2080017      0.9103423       0.0093762       0.0061736
      1.2511446      0.9817062       0.0090447       0.0059987
      1.2942875      0.9817062       0.0090447       0.0059987
      1.3374304      0.9103423       0.0093762       0.0061736
      1.3805733      0.8468902       0.0099561       0.0067537
      1.4237162      0.7932758       0.0108473       0.0079063
      1.4668592      0.7514605       0.0120820       0.0097613
      1.5100021      0.7231468       0.0136274       0.0123129
      1.5531450      0.7093879       0.0153654       0.0153383
      1.5962879      0.7102532       0.0171158       0.0184290
      1.6394308      0.7247432       0.0186989       0.0211597
      1.6825737      0.7510139       0.0199967       0.0232655
      1.7257167      0.7867798       0.0209724       0.0246936
      1.7688596      0.8296966       0.0216508       0.0255376
      1.8120025      0.8776099       0.0220866       0.0259454
      1.8551454      0.9286635       0.0223401       0.0260583
      1.8982883      0.9813150       0.0224642       0.0259870
      1.9414312      1.0343045       0.0225006       0.0258098
      1.9845741      1.0866088       0.0224802       0.0255784
      2.0277171      1.1373956       0.0224249       0.0253261
      2.0708600      1.1859847       0.0223500       0.0250730
      2.1140029      1.2318166       0.0222660       0.0248314
      2.1571458      1.2744286       0.0221800       0.0246081
      2.2002887      1.3134363       0.0220967       0.0244069
      2.2434316      1.3485197       0.0220193       0.0242295
      2.2865746      1.3794137       0.0219499       0.0240766
      2.3297175      1.4058995       0.0218898       0.0239481
      2.3728604      1.4277998       0.0218398       0.0238439
      2.4160033      1.4449740       0.0218006       0.0237634
      2.4591462      1.4573158       0.0217724       0.0237063
      2.5022891      1.4647503       0.0217554       0.0236722
      2.5454321      1.4672334       0.0217498       0.0236608
 
      0.0000000      1.5161322       0.0232093       0.0249778
      0.0431429      1.5136606       0.0232138       0.0249872
      0.0862858      1.5062602       0.0232272       0.0250151
      0.1294287      1.4939753       0.0232494       0.0250618
      0.1725717      1.4768801       0.0232800       0.0251272
      0.2157146      1.4550808       0.0233186       0.0252113
      0.2588575      1.4287168       0.0233643       0.0253141
      0.3020004      1.3979641       0.0234161       0.0254350
      0.3451433      1.3630389       0.0234722       0.0255732
      0.3882862      1.3242030       0.0235301       0.0257270
      0.4314292      1.2817706       0.0235864       0.0258933
      0.4745721      1.2361177       0.0236358       0.0260671
      0.5177150      1.1876943       0.0236709       0.0262399
      0.5608579      1.1370408       0.0236813       0.0263985
      0.6040008      1.0848092       0.0236522       0.0265222
      0.6471437      1.0317900       0.0235628       0.0265793
      0.6902867      0.9789462       0.0233852       0.0265223
      0.7334296      0.9274518       0.0230824       0.0262830
      0.7765725      0.8787318       0.0226087       0.0257684
      0.8197154      0.8344900       0.0219130       0.0248640
      0.8628583      0.7967031       0.0209492       0.0234520
      0.9060012      0.7675429       0.0196954       0.0214566
      0.9491442      0.7491876       0.0181790       0.0189129
      0.9922871      0.7435137       0.0164957       0.0160240
      1.0354300      0.7517366       0.0147997       0.0131396
      1.0785729      0.7741483       0.0132588       0.0106313
      1.1217158      0.8100931       0.0119977       0.0087433
      1.1648587      0.8581884       0.0110671       0.0075295
      1.2080017      0.9166631       0.0104511       0.0068991
      1.2511446      0.9836613       0.0100960       0.0067015
      1.2942875      0.9836613       0.0100960       0.0067015
      1.3374304      0.9166631       0.0104511       0.0068991
      1.3805733      0.8581884       0.0110671       0.0075295
      1.4237162      0.8100931       0.0119977       0.0087433
      1.4668592      0.7741483       0.0132588       0.0106313
      1.5100021      0.7517366       0.0147997       0.0131396
      1.5531450      0.7435137       0.0164957       0.0160240
      1.5962879      0.7491876       0.0181790       0.0189129
      1.6394308      0.7675429       0.0196954       0.0214566
      1.6825737      0.7967031       0.0209492       0.0234520
      1.7257167      0.8344900       0.0219130       0.0248640
      1.7688596      0.8787318       0.0226087       0.0257684
      1.8120025      0.9274518       0.0230824       0.0262830
      1.8551454      0.9789462       0.0233852       0.0265223
      1.8982883      1.0317900       0.0235628       0.0265793
      1.9414312      1.0848092       0.0236522       0.0265222
      1.9845741      1.1370408       0.0236813       0.0263985
      2.0277171      1.1876943       0.0236709       0.0262399
      2.0708600      1.2361177       0.0236358       0.0260671
      2.1140029      1.2817706       0.0235864       0.0258933
      2.1571458      1.3242030       0.0235301       0.0257270
      2.2002887      1.3630389       0.0234722       0.0255732
      2.2434316      1.3979641       0.0234161       0.0254350
      2.2865746      1.4287168       0.0233643       0.0253141
      2.3297175      1.4550808       0.0233186       0.0252113
      2.3728604      1.4768801       0.0232800       0.0251272
      2.4160033      1.4939753       0.0232494       0.0250618
      2.4591462      1.5062602       0.0232272       0.0250151
      2.5022891      1.5136606       0.0232138       0.0249872
      2.5454321      1.5161322       0.0232093       0.0249778
 
      0.0000000      1.5658473       0.0245552       0.0261596
      0.0431429      1.5633845       0.0245585       0.0261669
      0.0862858      1.5560103       0.0245683       0.0261886
      0.1294287      1.5437687       0.0245843       0.0262248
      0.1725717      1.5267336       0.0246063       0.0262751
      0.2157146      1.5050099       0.0246334       0.0263394
      0.2588575      1.4787360       0.0246647       0.0264168
      0.3020004      1.4480857       0.0246989       0.0265066
      0.3451433      1.4132724       0.0247340       0.0266070
      0.3882862      1.3745534       0.0247672       0.0267155
      0.4314292      1.3322367       0.0247948       0.0268282
      0.4745721      1.2866889       0.0248112       0.0269390
      0.5177150      1.2383469       0.0248092       0.0270387
      0.5608579      1.1877317       0.0247783       0.0271136
      0.6040008      1.1354677       0.0247045       0.0271432
      0.6471437      1.0823059       0.0245686       0.0270977
      0.6902867      1.0291534       0.0243452       0.0269342
      0.7334296      0.9771069       0.0240017       0.0265932
      0.7765725      0.9274873       0.0234985       0.0259965
      0.8197154      0.8818659       0.0227922       0.0250501
      0.8628583      0.8420646       0.0218438       0.0236588
      0.9060012      0.8101017       0.0206339       0.0217606
      0.9491442      0.7880490       0.0191830       0.0193787
      0.9922871      0.7777849       0.0175689       0.0166705
      1.0354300      0.7806806       0.0159234       0.0139239
      1.0785729      0.7973265       0.0144003       0.0114722
      1.1217158      0.8274287       0.0131266       0.0095678
      1.1648587      0.8699288       0.0121669       0.0083033
      1.2080017      0.9232752       0.0115213       0.0076258
      1.2511446      0.9857172       0.0111461       0.0074049
      1.2942875      0.9857172       0.0111461       0.0074049
      1.3374304      0.9232752       0.0115213       0.0076258
      1.3805733      0.8699288       0.0121669       0.0083033
      1.4237162      0.8274287       0.0131266       0.0095678
      1.4668592      0.7973265       0.0144003       0.0114722
      1.5100021      0.7806806       0.0159234       0.0139239
      1.5531450      0.7777849       0.0175689       0.0166705
      1.5962879      0.7880490       0.0191830       0.0193787
      1.6394308      0.8101017       0.0206339       0.0217606
      1.6825737      0.8420646       0.0218438       0.0236588
      1.7257167      0.8818659       0.0227922       0.0250501
      1.7688596      0.9274873       0.0234985       0.0259965
      1.8120025      0.9771069       0.0240017       0.0265932
      1.8551454      1.0291534       0.0243452       0.0269342
      1.8982883      1.0823059       0.0245686       0.0270977
      1.9414312      1.1354677       0.0247045       0.0271432
      1.9845741      1.1877317       0.0247783       0.0271136
      2.0277171      1.2383469       0.0248092       0.0270387
      2.0708600      1.2866889       0.0248112       0.0269390
      2.1140029      1.3322367       0.0247948       0.0268282
      2.1571458      1.3745534       0.0247672       0.0267155
      2.2002887      1.4132724       0.0247340       0.0266070
      2.2434316      1.4480857       0.0246989       0.0265066
      2.2865746      1.4787360       0.0246647       0.0264168
      2.3297175      1.5050099       0.0246334       0.0263394
      2.3728604      1.5267336       0.0246063       0.0262751
      2.4160033      1.5437687       0.0245843       0.0262248
      2.4591462      1.5560103       0.0245683       0.0261886
      2.5022891      1.5633845       0.0245585       0.0261669
      2.5454321      1.5658473       0.0245552       0.0261596
 
      0.0000000      1.6161802       0.0257818       0.0272065
      0.0431429      1.6137235       0.0257839       0.0272118
      0.0862858      1.6063679       0.0257901       0.0272275
      0.1294287      1.5941567       0.0258001       0.0272534
      0.1725717      1.5771631       0.0258134       0.0272892
      0.2157146      1.5554910       0.0258293       0.0273342
      0.2588575      1.5292770       0.0258466       0.0273875
      0.3020004      1.4986925       0.0258638       0.0274475
      0.3451433      1.4639474       0.0258787       0.0275122
      0.3882862      1.4252942       0.0258884       0.0275784
      0.4314292      1.3830338       0.0258889       0.0276416
      0.4745721      1.3375234       0.0258747       0.0276951
      0.5177150      1.2891861       0.0258386       0.0277292
      0.5608579      1.2385239       0.0257705       0.0277303
      0.6040008      1.1861345       0.0256572       0.0276787
      0.6471437      1.1327315       0.0254810       0.0275465
      0.6902867      1.0791706       0.0252191       0.0272953
      0.7334296      1.0264786       0.0248426       0.0268733
      0.7765725      0.9758837       0.0243174       0.0262143
      0.8197154      0.9288407       0.0236063       0.0252402
      0.8628583      0.8870357       0.0226763       0.0238736
      0.9060012      0.8523494       0.0215101       0.0220627
      0.9491442      0.8267497       0.0201232       0.0198230
      0.9922871      0.8120950       0.0185791       0.0172774
      1.0354300      0.8098648       0.0169902       0.0146637
      1.0785729      0.8208913       0.0154960       0.0122781
      1.1217158      0.8452037       0.0142219       0.0103716
      1.1648587      0.8820616       0.0132434       0.0090666
      1.2080017      0.9301542       0.0125748       0.0083458
      1.2511446      0.9878676       0.0121833       0.0081014
      1.2942875      0.9878676       0.0121833       0.0081014
      1.3374304      0.9301542       0.0125748       0.0083458
      1.3805733      0.8820616       0.0132434       0.0090666
      1.4237162      0.8452037       0.0142219       0.0103716
      1.4668592      0.8208913       0.0154960       0.0122781
      1.5100021      0.8098648       0.0169902       0.0146637
      1.5531450      0.8120950       0.0185791       0.0172774
      1.5962879      0.8267497       0.0201232       0.0198230
      1.6394308      0.8523494       0.0215101       0.0220627
      1.6825737      0.8870357       0.0226763       0.0238736
      1.7257167      0.9288407       0.0236063       0.0252402
      1.7688596      0.9758837       0.0243174       0.0262143
      1.8120025      1.0264786       0.0248426       0.0268733
      1.8551454      1.0791706       0.0252191       0.0272953
      1.8982883      1.1327315       0.0254810       0.0275465
      1.9414312      1.1861345       0.0256572       0.0276787
      1.9845741      1.2385239       0.0257705       0.0277303
      2.0277171      1.2891861       0.0258386       0.0277292
      2.0708600      1.3375234       0.0258747       0.0276951
      2.1140029      1.3830338       0.0258889       0.0276416
      2.1571458      1.4252942       0.0258884       0.0275784
      2.2002887      1.4639474       0.0258787       0.0275122
      2.2434316      1.4986925       0.0258638       0.0274475
      2.2865746      1.5292770       0.0258466       0.0273875
      2.3297175      1.5554910       0.0258293       0.0273342
      2.3728604      1.5771631       0.0258134       0.0272892
      2.4160033      1.5941567       0.0258001       0.0272534
      2.4591462      1.6063679       0.0257901       0.0272275
      2.5022891      1.6137235       0.0257839       0.0272118
      2.5454321      1.6161802       0.0257818       0.0272065
 
      0.0000000      1.6669489       0.0268845       0.0281197
      0.0431429      1.6644960       0.0268854       0.0281231
      0.0862858      1.6571517       0.0268882       0.0281330
      0.1294287      1.6449587       0.0268923       0.0281492
      0.1725717      1.6279893       0.0268974       0.0281711
      0.2157146      1.6063461       0.0269025       0.0281980
      0.2588575      1.5801636       0.0269064       0.0282284
      0.3020004      1.5496106       0.0269074       0.0282608
      0.3451433      1.5148931       0.0269033       0.0282924
      0.3882862      1.4762583       0.0268911       0.0283198
      0.4314292      1.4339999       0.0268667       0.0283380
      0.4745721      1.3884652       0.0268246       0.0283401
      0.5177150      1.3400637       0.0267578       0.0283163
      0.5608579      1.2892786       0.0266568       0.0282532
      0.6040008      1.2366819       0.0265091       0.0281321
      0.6471437      1.1829524       0.0262986       0.0279274
      0.6902867      1.1288981       0.0260048       0.0276047
      0.7334296      1.0754822       0.0256024       0.0271190
      0.7765725      1.0238506       0.0250616       0.0264136
      0.8197154      0.9753548       0.0243508       0.0254236
      0.8628583      0.9315604       0.0234417       0.0240848
      0.9060012      0.8942242       0.0223191       0.0223539
      0.9491442      0.8652135       0.0209947       0.0202409
      0.9922871      0.8463513       0.0195204       0.0178428
      1.0354300      0.8391878       0.0179925       0.0153565
      1.0785729      0.8447474       0.0165360       0.0130433
      1.1217158      0.8633427       0.0152724       0.0111469
      1.1648587      0.8945376       0.0142847       0.0098113
      1.2080017      0.9372754       0.0135999       0.0090514
      1.2511446      0.9901060       0.0131964       0.0087832
      1.2942875      0.9901060       0.0131964       0.0087832
      1.3374304      0.9372754       0.0135999       0.0090514
      1.3805733      0.8945376       0.0142847       0.0098113
      1.4237162      0.8633427       0.0152724       0.0111469
      1.4668592      0.8447474       0.0165360       0.0130433
      1.5100021      0.8391878       0.0179925       0.0153565
      1.5531450      0.8463513       0.0195204       0.0178428
      1.5962879      0.8652135       0.0209947       0.0202409
      1.6394308      0.8942242       0.0223191       0.0223539
      1.6825737      0.9315604       0.0234417       0.0240848
      1.7257167      0.9753548       0.0243508       0.0254236
      1.7688596      1.0238506       0.0250616       0.0264136
      1.8120025      1.0754822       0.0256024       0.0271190
      1.8551454      1.1288981       0.0260048       0.0276047
      1.8982883      1.1829524       0.0262986       0.0279274
      1.9414312      1.2366819       0.0265091       0.0281321
      1.9845741      1.2892786       0.0266568       0.0282532
      2.0277171      1.3400637       0.0267578       0.0283163
      2.0708600      1.3884652       0.0268246       0.0283401
      2.1140029      1.4339999       0.0268667       0.0283380
      2.1571458      1.4762583       0.0268911       0.0283198
      2.2002887      1.5148931       0.0269033       0.0282924
      2.2434316      1.5496106       0.0269074       0.0282608
      2.2865746      1.5801636       0.0269064       0.0282284
      2.3297175      1.6063461       0.0269025       0.0281980
      2.3728604      1.6279893       0.0268974       0.0281711
      2.4160033      1.6449587       0.0268923       0.0281492
      2.4591462      1.6571517       0.0268882       0.0281330
      2.5022891      1.6644960       0.0268854       0.0281231
      2.5454321      1.6669489       0.0268845       0.0281197
 
      0.0000000      1.7179874       0.0278597       0.0289004
      0.0431429      1.7155360       0.0278596       0.0289020
      0.0862858      1.7081960       0.0278590       0.0289065
      0.1294287      1.6960097       0.0278577       0.0289136
      0.1725717      1.6790483       0.0278549       0.0289227
      0.2157146      1.6574128       0.0278499       0.0289327
      0.2588575      1.6312355       0.0278413       0.0289421
      0.3020004      1.6006823       0.0278273       0.0289490
      0.3451433      1.5659550       0.0278057       0.0289505
      0.3882862      1.5272953       0.0277734       0.0289429
      0.4314292      1.4849896       0.0277263       0.0289209
      0.4745721      1.4393750       0.0276593       0.0288775
      0.5177150      1.3908476       0.0275653       0.0288032
      0.5608579      1.3398724       0.0274355       0.0286848
      0.6040008      1.2869970       0.0272584       0.0285051
      0.6471437      1.2328672       0.0270193       0.0282405
      0.6902867      1.1782473       0.0266998       0.0278603
      0.7334296      1.1240428       0.0262777       0.0273251
      0.7765725      1.0713253       0.0257271       0.0265866
      0.8197154      1.0213542       0.0250209       0.0255900
      0.8628583      0.9755880       0.0241349       0.0242817
      0.9060012      0.9356706       0.0230557       0.0226254
      0.9491442      0.9033733       0.0217922       0.0206268
      0.9922871      0.8804725       0.0203872       0.0183633
      1.0354300      0.8685591       0.0189229       0.0159986
      1.0785729      0.8688074       0.0175110       0.0137624
      1.1217158      0.8817742       0.0162675       0.0118865
      1.1648587      0.9073088       0.0152795       0.0105295
      1.2080017      0.9446138       0.0145853       0.0097348
      1.2511446      0.9924257       0.0141741       0.0094431
      1.2942875      0.9924257       0.0141741       0.0094431
      1.3374304      0.9446138       0.0145853       0.0097348
      1.3805733      0.9073088       0.0152795       0.0105295
      1.4237162      0.8817742       0.0162675       0.0118865
      1.4668592      0.8688074       0.0175110       0.0137624
      1.5100021      0.8685591       0.0189229       0.0159986
      1.5531450      0.8804725       0.0203872       0.0183633
      1.5962879      0.9033733       0.0217922       0.0206268
      1.6394308      0.9356706       0.0230557       0.0226254
      1.6825737      0.9755880       0.0241349       0.0242817
      1.7257167      1.0213542       0.0250209       0.0255900
      1.7688596      1.0713253       0.0257271       0.0265866
      1.8120025      1.1240428       0.0262777       0.0273251
      1.8551454      1.1782473       0.0266998       0.0278603
      1.8982883      1.2328672       0.0270193       0.0282405
      1.9414312      1.2869970       0.0272584       0.0285051
      1.9845741      1.3398724       0.0274355       0.0286848
      2.0277171      1.3908476       0.0275653       0.0288032
      2.0708600      1.4393750       0.0276593       0.0288775
      2.1140029      1.4849896       0.0277263       0.0289209
      2.1571458      1.5272953       0.0277734       0.0289429
      2.2002887      1.5659550       0.0278057       0.0289505
      2.2434316      1.6006823       0.0278273       0.0289490
      2.2865746      1.6312355       0.0278413       0.0289421
      2.3297175      1.6574128       0.0278499       0.0289327
      2.3728604      1.6790483       0.0278549       0.0289227
      2.4160033      1.6960097       0.0278577       0.0289136
      2.4591462      1.7081960       0.0278590       0.0289065
      2.5022891      1.7155360       0.0278596       0.0289020
      2.5454321      1.7179874       0.0278597       0.0289004
 
      0.0000000      1.7691431       0.0287046       0.0295500
      0.0431429      1.7666912       0.0287035       0.0295499
      0.0862858      1.7593492       0.0286998       0.0295495
      0.1294287      1.7471590       0.0286934       0.0295483
      0.1725717      1.7301905       0.0286835       0.0295455
