# Berry curvature in unit of (Angstrom^2)  
#                                      Sum over 1-NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)   kx' (1/A)   ky' (1/A)   kz' (1/A)     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z     Omega_x     Omega_y     Omega_z
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
   -0.112089    0.453001    0.000000   -0.112089    0.453001    0.000000  0.0000E+00  0.0000E+00  0.1193E-02  0.0000E+00  0.0000E+00  0.1193E-02  0.0000E+00  0.0000E+00  0.1193E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.087180    0.496144    0.000000   -0.087180    0.496144    0.000000  0.0000E+00  0.0000E+00  0.1820E-02  0.0000E+00  0.0000E+00  0.1820E-02  0.0000E+00  0.0000E+00  0.1820E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.062271    0.539286    0.000000   -0.062271    0.539286    0.000000  0.0000E+00  0.0000E+00  0.2602E-02  0.0000E+00  0.0000E+00  0.2602E-02  0.0000E+00  0.0000E+00  0.2602E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.037363    0.582429    0.000000   -0.037363    0.582429    0.000000  0.0000E+00  0.0000E+00  0.3573E-02  0.0000E+00  0.0000E+00  0.3573E-02  0.0000E+00  0.0000E+00  0.3573E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.012454    0.625572    0.000000   -0.012454    0.625572    0.000000  0.0000E+00  0.0000E+00  0.4779E-02  0.0000E+00  0.0000E+00  0.4779E-02  0.0000E+00  0.0000E+00  0.4779E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.012454    0.668715    0.000000    0.012454    0.668715    0.000000  0.0000E+00  0.0000E+00  0.6280E-02  0.0000E+00  0.0000E+00  0.6280E-02  0.0000E+00  0.0000E+00  0.6280E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.037363    0.711858    0.000000    0.037363    0.711858    0.000000  0.0000E+00  0.0000E+00  0.8156E-02  0.0000E+00  0.0000E+00  0.8156E-02  0.0000E+00  0.0000E+00  0.8156E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.062271    0.755001    0.000000    0.062271    0.755001    0.000000  0.0000E+00  0.0000E+00  0.1051E-01  0.0000E+00  0.0000E+00  0.1051E-01  0.0000E+00  0.0000E+00  0.1051E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.087180    0.798144    0.000000    0.087180    0.798144    0.000000  0.0000E+00  0.0000E+00  0.1349E-01  0.0000E+00  0.0000E+00  0.1349E-01  0.0000E+00  0.0000E+00  0.1349E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.112089    0.841287    0.000000    0.112089    0.841287    0.000000  0.0000E+00  0.0000E+00  0.1729E-01  0.0000E+00  0.0000E+00  0.1729E-01  0.0000E+00  0.0000E+00  0.1729E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.136997    0.884430    0.000000    0.136997    0.884430    0.000000  0.0000E+00  0.0000E+00  0.2216E-01  0.0000E+00  0.0000E+00  0.2216E-01  0.0000E+00  0.0000E+00  0.2216E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.161906    0.927573    0.000000    0.161906    0.927573    0.000000  0.0000E+00  0.0000E+00  0.2847E-01  0.0000E+00  0.0000E+00  0.2847E-01  0.0000E+00  0.0000E+00  0.2847E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.186814    0.970716    0.000000    0.186814    0.970716    0.000000  0.0000E+00  0.0000E+00  0.3672E-01  0.0000E+00  0.0000E+00  0.3672E-01  0.0000E+00  0.0000E+00  0.3672E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.211723    1.013859    0.000000    0.211723    1.013859    0.000000  0.0000E+00  0.0000E+00  0.4760E-01  0.0000E+00  0.0000E+00  0.4760E-01  0.0000E+00  0.0000E+00  0.4760E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.236631    1.057001    0.000000    0.236631    1.057001    0.000000  0.0000E+00  0.0000E+00  0.6202E-01  0.0000E+00  0.0000E+00  0.6202E-01  0.0000E+00  0.0000E+00  0.6202E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.261540    1.100144    0.000000    0.261540    1.100144    0.000000  0.0000E+00  0.0000E+00  0.8126E-01  0.0000E+00  0.0000E+00  0.8126E-01  0.0000E+00  0.0000E+00  0.8126E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.286449    1.143287    0.000000    0.286449    1.143287    0.000000  0.0000E+00  0.0000E+00  0.1069E+00  0.0000E+00  0.0000E+00  0.1069E+00  0.0000E+00  0.0000E+00  0.1069E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.311357    1.186430    0.000000    0.311357    1.186430    0.000000  0.0000E+00  0.0000E+00  0.1407E+00  0.0000E+00  0.0000E+00  0.1407E+00  0.0000E+00  0.0000E+00  0.1407E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.336266    1.229573    0.000000    0.336266    1.229573    0.000000  0.0000E+00  0.0000E+00  0.1842E+00  0.0000E+00  0.0000E+00  0.1842E+00  0.0000E+00  0.0000E+00  0.1842E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.361174    1.272716    0.000000    0.361174    1.272716    0.000000  0.0000E+00  0.0000E+00  0.2376E+00  0.0000E+00  0.0000E+00  0.2376E+00  0.0000E+00  0.0000E+00  0.2376E+00  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.058614   -1.272716    0.000000   -1.058614   -1.272716    0.000000  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.033706   -1.229573    0.000000   -1.033706   -1.229573    0.000000  0.0000E+00  0.0000E+00  0.2568E+00  0.0000E+00  0.0000E+00  0.2568E+00  0.0000E+00  0.0000E+00  0.2568E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -1.008797   -1.186430    0.000000   -1.008797   -1.186430    0.000000  0.0000E+00  0.0000E+00  0.2941E+00  0.0000E+00  0.0000E+00  0.2941E+00  0.0000E+00  0.0000E+00  0.2941E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.983889   -1.143287    0.000000   -0.983889   -1.143287    0.000000  0.0000E+00  0.0000E+00  0.3129E+00  0.0000E+00  0.0000E+00  0.3129E+00  0.0000E+00  0.0000E+00  0.3129E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.958980   -1.100144    0.000000   -0.958980   -1.100144    0.000000  0.0000E+00  0.0000E+00  0.3064E+00  0.0000E+00  0.0000E+00  0.3064E+00  0.0000E+00  0.0000E+00  0.3064E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.934072   -1.057001    0.000000   -0.934072   -1.057001    0.000000  0.0000E+00  0.0000E+00  0.2771E+00  0.0000E+00  0.0000E+00  0.2771E+00  0.0000E+00  0.0000E+00  0.2771E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.909163   -1.013859    0.000000   -0.909163   -1.013859    0.000000  0.0000E+00  0.0000E+00  0.2345E+00  0.0000E+00  0.0000E+00  0.2345E+00  0.0000E+00  0.0000E+00  0.2345E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.884254   -0.970716    0.000000   -0.884254   -0.970716    0.000000  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.1893E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.859346   -0.927573    0.000000   -0.859346   -0.927573    0.000000  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.1482E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.834437   -0.884430    0.000000   -0.834437   -0.884430    0.000000  0.0000E+00  0.0000E+00  0.1142E+00  0.0000E+00  0.0000E+00  0.1142E+00  0.0000E+00  0.0000E+00  0.1142E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.809529   -0.841287    0.000000   -0.809529   -0.841287    0.000000  0.0000E+00  0.0000E+00  0.8745E-01  0.0000E+00  0.0000E+00  0.8745E-01  0.0000E+00  0.0000E+00  0.8745E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784620   -0.798144    0.000000   -0.784620   -0.798144    0.000000  0.0000E+00  0.0000E+00  0.6693E-01  0.0000E+00  0.0000E+00  0.6693E-01  0.0000E+00  0.0000E+00  0.6693E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.759712   -0.755001    0.000000   -0.759712   -0.755001    0.000000  0.0000E+00  0.0000E+00  0.5139E-01  0.0000E+00  0.0000E+00  0.5139E-01  0.0000E+00  0.0000E+00  0.5139E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.734803   -0.711858    0.000000   -0.734803   -0.711858    0.000000  0.0000E+00  0.0000E+00  0.3963E-01  0.0000E+00  0.0000E+00  0.3963E-01  0.0000E+00  0.0000E+00  0.3963E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.709894   -0.668715    0.000000   -0.709894   -0.668715    0.000000  0.0000E+00  0.0000E+00  0.3071E-01  0.0000E+00  0.0000E+00  0.3071E-01  0.0000E+00  0.0000E+00  0.3071E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.684986   -0.625572    0.000000   -0.684986   -0.625572    0.000000  0.0000E+00  0.0000E+00  0.2391E-01  0.0000E+00  0.0000E+00  0.2391E-01  0.0000E+00  0.0000E+00  0.2391E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.660077   -0.582429    0.000000   -0.660077   -0.582429    0.000000  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.1868E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.635169   -0.539286    0.000000   -0.635169   -0.539286    0.000000  0.0000E+00  0.0000E+00  0.1462E-01  0.0000E+00  0.0000E+00  0.1462E-01  0.0000E+00  0.0000E+00  0.1462E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.610260   -0.496144    0.000000   -0.610260   -0.496144    0.000000  0.0000E+00  0.0000E+00  0.1145E-01  0.0000E+00  0.0000E+00  0.1145E-01  0.0000E+00  0.0000E+00  0.1145E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.585351   -0.453001    0.000000   -0.585351   -0.453001    0.000000  0.0000E+00  0.0000E+00  0.8961E-02  0.0000E+00  0.0000E+00  0.8961E-02  0.0000E+00  0.0000E+00  0.8961E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560443   -0.409858    0.000000   -0.560443   -0.409858    0.000000  0.0000E+00  0.0000E+00  0.6984E-02  0.0000E+00  0.0000E+00  0.6984E-02  0.0000E+00  0.0000E+00  0.6984E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.535534   -0.366715    0.000000   -0.535534   -0.366715    0.000000  0.0000E+00  0.0000E+00  0.5407E-02  0.0000E+00  0.0000E+00  0.5407E-02  0.0000E+00  0.0000E+00  0.5407E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.510626   -0.323572    0.000000   -0.510626   -0.323572    0.000000  0.0000E+00  0.0000E+00  0.4143E-02  0.0000E+00  0.0000E+00  0.4143E-02  0.0000E+00  0.0000E+00  0.4143E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.485717   -0.280429    0.000000   -0.485717   -0.280429    0.000000  0.0000E+00  0.0000E+00  0.3126E-02  0.0000E+00  0.0000E+00  0.3126E-02  0.0000E+00  0.0000E+00  0.3126E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.460809   -0.237286    0.000000   -0.460809   -0.237286    0.000000  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.435900   -0.194143    0.000000   -0.435900   -0.194143    0.000000  0.0000E+00  0.0000E+00  0.1644E-02  0.0000E+00  0.0000E+00  0.1644E-02  0.0000E+00  0.0000E+00  0.1644E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.410991   -0.151000    0.000000   -0.410991   -0.151000    0.000000  0.0000E+00  0.0000E+00  0.1113E-02  0.0000E+00  0.0000E+00  0.1113E-02  0.0000E+00  0.0000E+00  0.1113E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.386083   -0.107857    0.000000   -0.386083   -0.107857    0.000000  0.0000E+00  0.0000E+00  0.6892E-03  0.0000E+00  0.0000E+00  0.6892E-03  0.0000E+00  0.0000E+00  0.6892E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.361174   -0.064714    0.000000   -0.361174   -0.064714    0.000000  0.0000E+00  0.0000E+00  0.3564E-03  0.0000E+00  0.0000E+00  0.3564E-03  0.0000E+00  0.0000E+00  0.3564E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.336266   -0.021571    0.000000   -0.336266   -0.021571    0.000000  0.0000E+00  0.0000E+00  0.1014E-03  0.0000E+00  0.0000E+00  0.1014E-03  0.0000E+00  0.0000E+00  0.1014E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.311357    0.021571    0.000000   -0.311357    0.021571    0.000000  0.0000E+00  0.0000E+00 -0.8524E-04  0.0000E+00  0.0000E+00 -0.8524E-04  0.0000E+00  0.0000E+00 -0.8524E-04  0.0000E+00  0.0000E+00  0.0000E+00
   -0.286449    0.064714    0.000000   -0.286449    0.064714    0.000000  0.0000E+00  0.0000E+00 -0.2104E-03  0.0000E+00  0.0000E+00 -0.2104E-03  0.0000E+00  0.0000E+00 -0.2104E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.261540    0.107857    0.000000   -0.261540    0.107857    0.000000  0.0000E+00  0.0000E+00 -0.2785E-03  0.0000E+00  0.0000E+00 -0.2785E-03  0.0000E+00  0.0000E+00 -0.2785E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.236631    0.151000    0.000000   -0.236631    0.151000    0.000000  0.0000E+00  0.0000E+00 -0.2920E-03  0.0000E+00  0.0000E+00 -0.2920E-03  0.0000E+00  0.0000E+00 -0.2920E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.211723    0.194143    0.000000   -0.211723    0.194143    0.000000  0.0000E+00  0.0000E+00 -0.2514E-03  0.0000E+00  0.0000E+00 -0.2514E-03  0.0000E+00  0.0000E+00 -0.2514E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.186814    0.237286    0.000000   -0.186814    0.237286    0.000000  0.0000E+00  0.0000E+00 -0.1552E-03  0.0000E+00  0.0000E+00 -0.1552E-03  0.0000E+00  0.0000E+00 -0.1552E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.161906    0.280429    0.000000   -0.161906    0.280429    0.000000  0.0000E+00  0.0000E+00 -0.6271E-18  0.0000E+00  0.0000E+00 -0.6271E-18  0.0000E+00  0.0000E+00 -0.6271E-18  0.0000E+00  0.0000E+00  0.0000E+00
   -0.136997    0.323572    0.000000   -0.136997    0.323572    0.000000  0.0000E+00  0.0000E+00  0.2198E-03  0.0000E+00  0.0000E+00  0.2198E-03  0.0000E+00  0.0000E+00  0.2198E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.112089    0.366715    0.000000   -0.112089    0.366715    0.000000  0.0000E+00  0.0000E+00  0.5123E-03  0.0000E+00  0.0000E+00  0.5123E-03  0.0000E+00  0.0000E+00  0.5123E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.087180    0.409858    0.000000   -0.087180    0.409858    0.000000  0.0000E+00  0.0000E+00  0.8886E-03  0.0000E+00  0.0000E+00  0.8886E-03  0.0000E+00  0.0000E+00  0.8886E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.062271    0.453001    0.000000   -0.062271    0.453001    0.000000  0.0000E+00  0.0000E+00  0.1364E-02  0.0000E+00  0.0000E+00  0.1364E-02  0.0000E+00  0.0000E+00  0.1364E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.037363    0.496144    0.000000   -0.037363    0.496144    0.000000  0.0000E+00  0.0000E+00  0.1957E-02  0.0000E+00  0.0000E+00  0.1957E-02  0.0000E+00  0.0000E+00  0.1957E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.012454    0.539286    0.000000   -0.012454    0.539286    0.000000  0.0000E+00  0.0000E+00  0.2693E-02  0.0000E+00  0.0000E+00  0.2693E-02  0.0000E+00  0.0000E+00  0.2693E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.012454    0.582429    0.000000    0.012454    0.582429    0.000000  0.0000E+00  0.0000E+00  0.3607E-02  0.0000E+00  0.0000E+00  0.3607E-02  0.0000E+00  0.0000E+00  0.3607E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.037363    0.625572    0.000000    0.037363    0.625572    0.000000  0.0000E+00  0.0000E+00  0.4741E-02  0.0000E+00  0.0000E+00  0.4741E-02  0.0000E+00  0.0000E+00  0.4741E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.062271    0.668715    0.000000    0.062271    0.668715    0.000000  0.0000E+00  0.0000E+00  0.6152E-02  0.0000E+00  0.0000E+00  0.6152E-02  0.0000E+00  0.0000E+00  0.6152E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.087180    0.711858    0.000000    0.087180    0.711858    0.000000  0.0000E+00  0.0000E+00  0.7916E-02  0.0000E+00  0.0000E+00  0.7916E-02  0.0000E+00  0.0000E+00  0.7916E-02  0.0000E+00  0.0000E+00  0.0000E+00
    0.112089    0.755001    0.000000    0.112089    0.755001    0.000000  0.0000E+00  0.0000E+00  0.1013E-01  0.0000E+00  0.0000E+00  0.1013E-01  0.0000E+00  0.0000E+00  0.1013E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.136997    0.798144    0.000000    0.136997    0.798144    0.000000  0.0000E+00  0.0000E+00  0.1294E-01  0.0000E+00  0.0000E+00  0.1294E-01  0.0000E+00  0.0000E+00  0.1294E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.161906    0.841287    0.000000    0.161906    0.841287    0.000000  0.0000E+00  0.0000E+00  0.1652E-01  0.0000E+00  0.0000E+00  0.1652E-01  0.0000E+00  0.0000E+00  0.1652E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.186814    0.884430    0.000000    0.186814    0.884430    0.000000  0.0000E+00  0.0000E+00  0.2112E-01  0.0000E+00  0.0000E+00  0.2112E-01  0.0000E+00  0.0000E+00  0.2112E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.211723    0.927573    0.000000    0.211723    0.927573    0.000000  0.0000E+00  0.0000E+00  0.2708E-01  0.0000E+00  0.0000E+00  0.2708E-01  0.0000E+00  0.0000E+00  0.2708E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.236631    0.970716    0.000000    0.236631    0.970716    0.000000  0.0000E+00  0.0000E+00  0.3487E-01  0.0000E+00  0.0000E+00  0.3487E-01  0.0000E+00  0.0000E+00  0.3487E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.261540    1.013859    0.000000    0.261540    1.013859    0.000000  0.0000E+00  0.0000E+00  0.4510E-01  0.0000E+00  0.0000E+00  0.4510E-01  0.0000E+00  0.0000E+00  0.4510E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.286449    1.057001    0.000000    0.286449    1.057001    0.000000  0.0000E+00  0.0000E+00  0.5862E-01  0.0000E+00  0.0000E+00  0.5862E-01  0.0000E+00  0.0000E+00  0.5862E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.311357    1.100144    0.000000    0.311357    1.100144    0.000000  0.0000E+00  0.0000E+00  0.7649E-01  0.0000E+00  0.0000E+00  0.7649E-01  0.0000E+00  0.0000E+00  0.7649E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.336266    1.143287    0.000000    0.336266    1.143287    0.000000  0.0000E+00  0.0000E+00  0.9997E-01  0.0000E+00  0.0000E+00  0.9997E-01  0.0000E+00  0.0000E+00  0.9997E-01  0.0000E+00  0.0000E+00  0.0000E+00
    0.361174    1.186430    0.000000    0.361174    1.186430    0.000000  0.0000E+00  0.0000E+00  0.1303E+00  0.0000E+00  0.0000E+00  0.1303E+00  0.0000E+00  0.0000E+00  0.1303E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.386083    1.229573    0.000000    0.386083    1.229573    0.000000  0.0000E+00  0.0000E+00  0.1679E+00  0.0000E+00  0.0000E+00  0.1679E+00  0.0000E+00  0.0000E+00  0.1679E+00  0.0000E+00  0.0000E+00  0.0000E+00
    0.410991    1.272716    0.000000    0.410991    1.272716    0.000000  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.2117E+00  0.0000E+00  0.0000E+00  0.0000E+00
  
   -1.008797   -1.272716    0.000000   -1.008797   -1.272716    0.000000  0.0000E+00  0.0000E+00  0.1834E+00  0.0000E+00  0.0000E+00  0.1834E+00  0.0000E+00  0.0000E+00  0.1834E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.983889   -1.229573    0.000000   -0.983889   -1.229573    0.000000  0.0000E+00  0.0000E+00  0.2151E+00  0.0000E+00  0.0000E+00  0.2151E+00  0.0000E+00  0.0000E+00  0.2151E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.958980   -1.186430    0.000000   -0.958980   -1.186430    0.000000  0.0000E+00  0.0000E+00  0.2367E+00  0.0000E+00  0.0000E+00  0.2367E+00  0.0000E+00  0.0000E+00  0.2367E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.934072   -1.143287    0.000000   -0.934072   -1.143287    0.000000  0.0000E+00  0.0000E+00  0.2415E+00  0.0000E+00  0.0000E+00  0.2415E+00  0.0000E+00  0.0000E+00  0.2415E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.909163   -1.100144    0.000000   -0.909163   -1.100144    0.000000  0.0000E+00  0.0000E+00  0.2277E+00  0.0000E+00  0.0000E+00  0.2277E+00  0.0000E+00  0.0000E+00  0.2277E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.884254   -1.057001    0.000000   -0.884254   -1.057001    0.000000  0.0000E+00  0.0000E+00  0.2000E+00  0.0000E+00  0.0000E+00  0.2000E+00  0.0000E+00  0.0000E+00  0.2000E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.859346   -1.013859    0.000000   -0.859346   -1.013859    0.000000  0.0000E+00  0.0000E+00  0.1662E+00  0.0000E+00  0.0000E+00  0.1662E+00  0.0000E+00  0.0000E+00  0.1662E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.834437   -0.970716    0.000000   -0.834437   -0.970716    0.000000  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.1329E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.809529   -0.927573    0.000000   -0.809529   -0.927573    0.000000  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.1039E+00  0.0000E+00  0.0000E+00  0.0000E+00
   -0.784620   -0.884430    0.000000   -0.784620   -0.884430    0.000000  0.0000E+00  0.0000E+00  0.8030E-01  0.0000E+00  0.0000E+00  0.8030E-01  0.0000E+00  0.0000E+00  0.8030E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.759712   -0.841287    0.000000   -0.759712   -0.841287    0.000000  0.0000E+00  0.0000E+00  0.6182E-01  0.0000E+00  0.0000E+00  0.6182E-01  0.0000E+00  0.0000E+00  0.6182E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.734803   -0.798144    0.000000   -0.734803   -0.798144    0.000000  0.0000E+00  0.0000E+00  0.4762E-01  0.0000E+00  0.0000E+00  0.4762E-01  0.0000E+00  0.0000E+00  0.4762E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.709894   -0.755001    0.000000   -0.709894   -0.755001    0.000000  0.0000E+00  0.0000E+00  0.3681E-01  0.0000E+00  0.0000E+00  0.3681E-01  0.0000E+00  0.0000E+00  0.3681E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.684986   -0.711858    0.000000   -0.684986   -0.711858    0.000000  0.0000E+00  0.0000E+00  0.2857E-01  0.0000E+00  0.0000E+00  0.2857E-01  0.0000E+00  0.0000E+00  0.2857E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.660077   -0.668715    0.000000   -0.660077   -0.668715    0.000000  0.0000E+00  0.0000E+00  0.2227E-01  0.0000E+00  0.0000E+00  0.2227E-01  0.0000E+00  0.0000E+00  0.2227E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.635169   -0.625572    0.000000   -0.635169   -0.625572    0.000000  0.0000E+00  0.0000E+00  0.1742E-01  0.0000E+00  0.0000E+00  0.1742E-01  0.0000E+00  0.0000E+00  0.1742E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.610260   -0.582429    0.000000   -0.610260   -0.582429    0.000000  0.0000E+00  0.0000E+00  0.1367E-01  0.0000E+00  0.0000E+00  0.1367E-01  0.0000E+00  0.0000E+00  0.1367E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.585351   -0.539286    0.000000   -0.585351   -0.539286    0.000000  0.0000E+00  0.0000E+00  0.1074E-01  0.0000E+00  0.0000E+00  0.1074E-01  0.0000E+00  0.0000E+00  0.1074E-01  0.0000E+00  0.0000E+00  0.0000E+00
   -0.560443   -0.496144    0.000000   -0.560443   -0.496144    0.000000  0.0000E+00  0.0000E+00  0.8439E-02  0.0000E+00  0.0000E+00  0.8439E-02  0.0000E+00  0.0000E+00  0.8439E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.535534   -0.453001    0.000000   -0.535534   -0.453001    0.000000  0.0000E+00  0.0000E+00  0.6616E-02  0.0000E+00  0.0000E+00  0.6616E-02  0.0000E+00  0.0000E+00  0.6616E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.510626   -0.409858    0.000000   -0.510626   -0.409858    0.000000  0.0000E+00  0.0000E+00  0.5162E-02  0.0000E+00  0.0000E+00  0.5162E-02  0.0000E+00  0.0000E+00  0.5162E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.485717   -0.366715    0.000000   -0.485717   -0.366715    0.000000  0.0000E+00  0.0000E+00  0.3998E-02  0.0000E+00  0.0000E+00  0.3998E-02  0.0000E+00  0.0000E+00  0.3998E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.460809   -0.323572    0.000000   -0.460809   -0.323572    0.000000  0.0000E+00  0.0000E+00  0.3061E-02  0.0000E+00  0.0000E+00  0.3061E-02  0.0000E+00  0.0000E+00  0.3061E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.435900   -0.280429    0.000000   -0.435900   -0.280429    0.000000  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.2305E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.410991   -0.237286    0.000000   -0.410991   -0.237286    0.000000  0.0000E+00  0.0000E+00  0.1695E-02  0.0000E+00  0.0000E+00  0.1695E-02  0.0000E+00  0.0000E+00  0.1695E-02  0.0000E+00  0.0000E+00  0.0000E+00
   -0.386083   -0.194143    0.000000   -0.386083   -0.194143    0.000000  0.0000E+00  0.0000E+00  0.1203E-02  0.0000E+00  0.0000E+00  0.1203E-02  0.0000E+00  0.0000E+00  0.1203E-02  0.0000E+00  0.0000E+00  0.0000E+00
